phrase_datetime,input,phrase,type,url,response_received,no_record,response_recorded,compound_match,rn,rn_url
2020-09-15T21:00:01Z,Cotoram,Cotoram,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cotoram,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:00:06Z,Abciximab,Abciximab,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Abciximab,TRUE,FALSE,TRUE, Abciximab [USAN:INN:BAN],143653-53-6,https://chem.nlm.nih.gov/chemidplus/rn/143653-53-6
2020-09-15T21:00:12Z,Xerazole,Xerazole,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Xerazole,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:00:18Z,Rilotumumab,Rilotumumab,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Rilotumumab,TRUE,FALSE,TRUE, Rilotumumab [USAN:INN],872514-65-3,https://chem.nlm.nih.gov/chemidplus/rn/872514-65-3
2020-09-15T21:00:29Z,Delgesic,Delgesic,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Delgesic,TRUE,FALSE,TRUE, Aspirin [USP:BAN:JAN],50-78-2,https://chem.nlm.nih.gov/chemidplus/rn/50-78-2
2020-09-15T21:00:35Z,Radiation,Radiation,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Radiation,TRUE,FALSE,TRUE,Methoxsalen,298-81-7,https://chem.nlm.nih.gov/chemidplus/rn/298-81-7
2020-09-15T21:00:41Z,Trecondi,Trecondi,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Trecondi,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:00:47Z,Vepeside,Vepeside,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Vepeside,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:00:54Z,Immunotherapeutic,Immunotherapeutic,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Immunotherapeutic,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:01:00Z,Epilem,Epilem,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Epilem,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:01:05Z,Hydab,Hydab,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Hydab,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:01:10Z,TSC1 inhibitor,TSC1inhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/TSC1inhibitor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:01:16Z,Selinexor,Selinexor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Selinexor,TRUE,FALSE,TRUE, Selinexor [USAN:INN],1393477-72-9,https://chem.nlm.nih.gov/chemidplus/rn/1393477-72-9
2020-09-15T21:01:24Z,Genalen,Genalen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Genalen,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:01:29Z,Nufadex M,NufadexM,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/NufadexM,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:01:37Z,Teanlang,Teanlang,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Teanlang,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:01:46Z,Spebrutinib,Spebrutinib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Spebrutinib,TRUE,FALSE,TRUE,Spebrutinib,1202757-89-8,https://chem.nlm.nih.gov/chemidplus/rn/1202757-89-8
2020-09-15T21:01:46Z,Spebrutinib,Spebrutinib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Spebrutinib,TRUE,FALSE,TRUE,Spebrutinib besylate,1360053-81-1,https://chem.nlm.nih.gov/chemidplus/rn/1360053-81-1
2020-09-15T21:01:51Z,Prefolic,Prefolic,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Prefolic,TRUE,FALSE,TRUE, 5-Methyltetrahydrofolate,134-35-0,https://chem.nlm.nih.gov/chemidplus/rn/134-35-0
2020-09-15T21:01:57Z,Uraciflor,Uraciflor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Uraciflor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:02:03Z,Metasolon,Metasolon,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Metasolon,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:02:09Z,Lestaurtinib,Lestaurtinib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Lestaurtinib,TRUE,FALSE,TRUE, Lestaurtinib [USAN:INN],111358-88-4,https://chem.nlm.nih.gov/chemidplus/rn/111358-88-4
2020-09-15T21:02:15Z,Indoga,Indoga,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Indoga,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:02:21Z,Tranofast,Tranofast,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Tranofast,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:02:26Z,Docegem,Docegem,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Docegem,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:02:32Z,Folinato,Folinato,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Folinato,TRUE,FALSE,TRUE, Leucovorin calcium [USP],1492-18-8,https://chem.nlm.nih.gov/chemidplus/rn/1492-18-8
2020-09-15T21:02:38Z,Advate rAHF-PFM,AdvaterAHF-PFM,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/AdvaterAHF-PFM,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:02:43Z,Neometho,Neometho,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Neometho,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:02:49Z,Versatrim,Versatrim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Versatrim,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:02:55Z,Vorirx,Vorirx,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Vorirx,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:03:00Z,Metrim,Metrim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Metrim,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:03:06Z,Etoposide,Etoposide,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Etoposide,TRUE,FALSE,TRUE,Etoposide,33419-42-0,https://chem.nlm.nih.gov/chemidplus/rn/33419-42-0
2020-09-15T21:03:11Z,Trimeta,Trimeta,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Trimeta,TRUE,FALSE,TRUE,Trimethaphan camsylate,68-91-7,https://chem.nlm.nih.gov/chemidplus/rn/68-91-7
2020-09-15T21:03:11Z,Trimeta,Trimeta,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Trimeta,TRUE,FALSE,TRUE,Trimethadione,127-48-0,https://chem.nlm.nih.gov/chemidplus/rn/127-48-0
2020-09-15T21:03:11Z,Trimeta,Trimeta,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Trimeta,TRUE,FALSE,TRUE,Trimetazidine,5011-34-7,https://chem.nlm.nih.gov/chemidplus/rn/5011-34-7
2020-09-15T21:03:11Z,Trimeta,Trimeta,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Trimeta,TRUE,FALSE,TRUE,Trimetamide,5789-72-0,https://chem.nlm.nih.gov/chemidplus/rn/5789-72-0
2020-09-15T21:03:19Z,Coumadin,Coumadin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Coumadin,TRUE,FALSE,TRUE,Warfarin,81-81-2,https://chem.nlm.nih.gov/chemidplus/rn/81-81-2
2020-09-15T21:03:19Z,Coumadin,Coumadin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Coumadin,TRUE,FALSE,TRUE,Warfarin sodium,129-06-6,https://chem.nlm.nih.gov/chemidplus/rn/129-06-6
2020-09-15T21:03:26Z,Forodesine,Forodesine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Forodesine,TRUE,FALSE,TRUE,Forodesine,209799-67-7,https://chem.nlm.nih.gov/chemidplus/rn/209799-67-7
2020-09-15T21:03:26Z,Forodesine,Forodesine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Forodesine,TRUE,FALSE,TRUE,Forodesine hydrochloride,284490-13-7,https://chem.nlm.nih.gov/chemidplus/rn/284490-13-7
2020-09-15T21:03:31Z,Biskam,Biskam,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Biskam,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:03:37Z,Decason,Decason,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Decason,TRUE,FALSE,TRUE, Dexamethasone [USP:INN:BAN:JAN],50-02-2,https://chem.nlm.nih.gov/chemidplus/rn/50-02-2
2020-09-15T21:03:44Z,Fotemustine,Fotemustine,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Fotemustine,TRUE,FALSE,TRUE, Fotemustine [INN:BAN],92118-27-9,https://chem.nlm.nih.gov/chemidplus/rn/92118-27-9
2020-09-15T21:03:50Z,Curaplat,Curaplat,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Curaplat,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:03:55Z,IGFR inhibitor,IGFRinhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/IGFRinhibitor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:04:01Z,Ataspin,Ataspin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ataspin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:04:07Z,Cytarabins,Cytarabins,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cytarabins,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:04:13Z,Vismodegib,Vismodegib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Vismodegib,TRUE,FALSE,TRUE, Vismodegib [USAN:INN],879085-55-9,https://chem.nlm.nih.gov/chemidplus/rn/879085-55-9
2020-09-15T21:04:19Z,Decalin,Decalin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Decalin,TRUE,FALSE,TRUE,Perflunafene,306-94-5,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5
2020-09-15T21:04:24Z,Anemul,Anemul,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Anemul,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:04:30Z,Vomikind,Vomikind,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Vomikind,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:04:35Z,Steron,Steron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Steron,TRUE,FALSE,TRUE,Hydrocortisone acetate,50-03-3,https://chem.nlm.nih.gov/chemidplus/rn/50-03-3
2020-09-15T21:04:35Z,Steron,Steron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Steron,TRUE,FALSE,TRUE,Cortisone acetate,50-04-4,https://chem.nlm.nih.gov/chemidplus/rn/50-04-4
2020-09-15T21:04:35Z,Steron,Steron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Steron,TRUE,FALSE,TRUE,Hydrocortisone,50-23-7,https://chem.nlm.nih.gov/chemidplus/rn/50-23-7
2020-09-15T21:04:35Z,Steron,Steron,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Steron,TRUE,FALSE,TRUE,Norethindrone acetate,51-98-9,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9
2020-09-15T21:04:41Z,Acetard,Acetard,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Acetard,TRUE,FALSE,TRUE," Aspirin, magnesium oxide combination",56333-49-4,https://chem.nlm.nih.gov/chemidplus/rn/56333-49-4
2020-09-15T21:04:48Z,Utoral,Utoral,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Utoral,TRUE,FALSE,TRUE,Medroxyprogesterone acetate,71-58-9,https://chem.nlm.nih.gov/chemidplus/rn/71-58-9
2020-09-15T21:04:48Z,Utoral,Utoral,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Utoral,TRUE,FALSE,TRUE,Chlormadinone acetate,302-22-7,https://chem.nlm.nih.gov/chemidplus/rn/302-22-7
2020-09-15T21:04:48Z,Utoral,Utoral,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Utoral,TRUE,FALSE,TRUE,Ethisterone,434-03-7,https://chem.nlm.nih.gov/chemidplus/rn/434-03-7
2020-09-15T21:04:55Z,Onco Carbide,OncoCarbide,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/OncoCarbide,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:05:01Z,Ceplatin,Ceplatin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ceplatin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:05:07Z,Ultracorten,Ultracorten,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ultracorten,TRUE,FALSE,TRUE,Prednisolone,50-24-8,https://chem.nlm.nih.gov/chemidplus/rn/50-24-8
2020-09-15T21:05:07Z,Ultracorten,Ultracorten,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ultracorten,TRUE,FALSE,TRUE,Prednisone,53-03-2,https://chem.nlm.nih.gov/chemidplus/rn/53-03-2
2020-09-15T21:05:12Z,Azacytin,Azacytin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Azacytin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:05:18Z,Cortigen,Cortigen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Cortigen,TRUE,FALSE,TRUE, Desoxycorticosterone acetate [USP],56-47-3,https://chem.nlm.nih.gov/chemidplus/rn/56-47-3
2020-09-15T21:05:24Z,Noxprin,Noxprin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Noxprin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:05:30Z,Dexatop,Dexatop,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dexatop,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:05:36Z,P2Y12 ADP inhibitor,P2Y12ADPinhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/P2Y12ADPinhibitor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:05:47Z,Ferra-TD,Ferra-TD,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ferra-TD,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:05:52Z,Rolapitant,Rolapitant,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Rolapitant,TRUE,FALSE,TRUE,Rolapitant,552292-08-7,https://chem.nlm.nih.gov/chemidplus/rn/552292-08-7
2020-09-15T21:05:52Z,Rolapitant,Rolapitant,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Rolapitant,TRUE,FALSE,TRUE,Rolapitant hydrochloride,914462-92-3,https://chem.nlm.nih.gov/chemidplus/rn/914462-92-3
2020-09-15T21:05:58Z,Kemocarb,Kemocarb,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Kemocarb,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:06:03Z,Antifolate,Antifolate,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Antifolate,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:06:18Z,Quimiofran,Quimiofran,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Quimiofran,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:06:23Z,Anti-IL-5 antibody,Anti-IL-5antibody,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Anti-IL-5antibody,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:06:29Z,Entrophen,Entrophen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Entrophen,TRUE,FALSE,TRUE,Aspirin,50-78-2,https://chem.nlm.nih.gov/chemidplus/rn/50-78-2
2020-09-15T21:06:29Z,Entrophen,Entrophen,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Entrophen,TRUE,FALSE,TRUE,Meclofenoxate hydrochloride,3685-84-5,https://chem.nlm.nih.gov/chemidplus/rn/3685-84-5
2020-09-15T21:06:36Z,KIT inhibitor,KITinhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/KITinhibitor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:06:41Z,Bactide,Bactide,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bactide,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:06:47Z,Dexagenta,Dexagenta,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dexagenta,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:06:52Z,Bavencio,Bavencio,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Bavencio,TRUE,FALSE,TRUE, Avelumab [USAN:INN],1537032-82-8,https://chem.nlm.nih.gov/chemidplus/rn/1537032-82-8
2020-09-15T21:06:58Z,Thioplex,Thioplex,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Thioplex,TRUE,FALSE,TRUE, Thiotepa [USP:INN:BAN:JAN],52-24-4,https://chem.nlm.nih.gov/chemidplus/rn/52-24-4
2020-09-15T21:07:04Z,Oprozomib,Oprozomib,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Oprozomib,TRUE,FALSE,TRUE, Oprozomib [USAN:INN],935888-69-0,https://chem.nlm.nih.gov/chemidplus/rn/935888-69-0
2020-09-15T21:07:10Z,Danazol,Danazol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Danazol,TRUE,FALSE,TRUE,Danazol,17230-88-5,https://chem.nlm.nih.gov/chemidplus/rn/17230-88-5
2020-09-15T21:07:10Z,Danazol,Danazol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Danazol,TRUE,FALSE,TRUE,Indanazoline,40507-78-6,https://chem.nlm.nih.gov/chemidplus/rn/40507-78-6
2020-09-15T21:07:16Z,Lerozol,Lerozol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Lerozol,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:07:22Z,Prazaxa,Prazaxa,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Prazaxa,TRUE,FALSE,TRUE, Dabigatran etexilate [USAN:INN:BAN],211915-06-9,https://chem.nlm.nih.gov/chemidplus/rn/211915-06-9
2020-09-15T21:07:28Z,Dexameral,Dexameral,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dexameral,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:07:34Z,Ipamide,Ipamide,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ipamide,TRUE,FALSE,TRUE,Iodipamide,606-17-7,https://chem.nlm.nih.gov/chemidplus/rn/606-17-7
2020-09-15T21:07:34Z,Ipamide,Ipamide,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ipamide,TRUE,FALSE,TRUE,Pipamperone,1893-33-0,https://chem.nlm.nih.gov/chemidplus/rn/1893-33-0
2020-09-15T21:07:34Z,Ipamide,Ipamide,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Ipamide,TRUE,FALSE,TRUE,Iodipamide sodium,2618-26-0,https://chem.nlm.nih.gov/chemidplus/rn/2618-26-0
2020-09-15T21:07:39Z,Pharmazol,Pharmazol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Pharmazol,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:07:45Z,Praxel,Praxel,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Praxel,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:07:51Z,Antithymocyte globulin horse ATG,AntithymocyteglobulinhorseATG,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/AntithymocyteglobulinhorseATG,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:07:57Z,Tropidrol,Tropidrol,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Tropidrol,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:08:03Z,Emetra,Emetra,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Emetra,TRUE,FALSE,TRUE, Demeclocycline [USP:INN:BAN],127-33-3,https://chem.nlm.nih.gov/chemidplus/rn/127-33-3
2020-09-15T21:08:08Z,Proteasome inhibitor,Proteasomeinhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Proteasomeinhibitor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:08:14Z,Dexacortal,Dexacortal,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dexacortal,TRUE,FALSE,TRUE, Dexamethasone [USP:INN:BAN:JAN],50-02-2,https://chem.nlm.nih.gov/chemidplus/rn/50-02-2
2020-09-15T21:08:20Z,Lawarin,Lawarin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Lawarin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:08:25Z,HuMax-CD38,HuMax-CD38,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/HuMax-CD38,TRUE,FALSE,TRUE, Daratumumab [USAN:INN],945721-28-8,https://chem.nlm.nih.gov/chemidplus/rn/945721-28-8
2020-09-15T21:08:32Z,Jusprin,Jusprin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Jusprin,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:08:37Z,Lexel,Lexel,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Lexel,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:08:43Z,X-Plat,X-Plat,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/X-Plat,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:08:49Z,Doxor,Doxor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Doxor,TRUE,FALSE,TRUE,Doxorubicin,23214-92-8,https://chem.nlm.nih.gov/chemidplus/rn/23214-92-8
2020-09-15T21:08:49Z,Doxor,Doxor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Doxor,TRUE,FALSE,TRUE,Doxorubicin hydrochloride,25316-40-9,https://chem.nlm.nih.gov/chemidplus/rn/25316-40-9
2020-09-15T21:08:56Z,H2-receptor antagonists,H2-receptorantagonists,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/H2-receptorantagonists,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:09:02Z,Synbac,Synbac,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Synbac,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:09:07Z,Dexacortisyl,Dexacortisyl,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Dexacortisyl,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:09:13Z,Onseran,Onseran,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Onseran,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:09:19Z,Chlor-Trimeton,Chlor-Trimeton,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Chlor-Trimeton,TRUE,FALSE,TRUE,Chlorpheniramine maleate,113-92-8,https://chem.nlm.nih.gov/chemidplus/rn/113-92-8
2020-09-15T21:09:19Z,Chlor-Trimeton,Chlor-Trimeton,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Chlor-Trimeton,TRUE,FALSE,TRUE,Phenylpropanolamine hydrochloride,154-41-6,https://chem.nlm.nih.gov/chemidplus/rn/154-41-6
2020-09-15T21:09:19Z,Chlor-Trimeton,Chlor-Trimeton,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Chlor-Trimeton,TRUE,FALSE,TRUE,Pseudoephedrine sulfate,7460-12-0,https://chem.nlm.nih.gov/chemidplus/rn/7460-12-0
2020-09-15T21:09:25Z,Phosphodiesterase inhibitor,Phosphodiesteraseinhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Phosphodiesteraseinhibitor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:09:30Z,Rubilem,Rubilem,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Rubilem,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:09:36Z,Sutaprim,Sutaprim,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Sutaprim,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:09:42Z,Synac,Synac,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Synac,TRUE,FALSE,TRUE,Hydrocortisone,50-23-7,https://chem.nlm.nih.gov/chemidplus/rn/50-23-7
2020-09-15T21:09:42Z,Synac,Synac,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Synac,TRUE,FALSE,TRUE,Flunisolide,3385-03-3,https://chem.nlm.nih.gov/chemidplus/rn/3385-03-3
2020-09-15T21:09:42Z,Synac,Synac,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Synac,TRUE,FALSE,TRUE,Hyaluronate Sodium,9067-32-7,https://chem.nlm.nih.gov/chemidplus/rn/9067-32-7
2020-09-15T21:09:47Z,Fragmin,Fragmin,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Fragmin,TRUE,FALSE,TRUE,Heparin sodium,9041-08-1,https://chem.nlm.nih.gov/chemidplus/rn/9041-08-1
2020-09-15T21:09:53Z,Alcorim-F,Alcorim-F,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Alcorim-F,TRUE,FALSE,TRUE, Trimethoprim [USAN:USP:INN:BAN:JAN],738-70-5,https://chem.nlm.nih.gov/chemidplus/rn/738-70-5
2020-09-15T21:10:01Z,Enzyme inhibitor,Enzymeinhibitor,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Enzymeinhibitor,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:10:07Z,Remcyta,Remcyta,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Remcyta,TRUE,TRUE,FALSE,"NA","NA","NA"
2020-09-15T21:10:12Z,Prostap,Prostap,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Prostap,TRUE,FALSE,TRUE,Oxacillin,66-79-5,https://chem.nlm.nih.gov/chemidplus/rn/66-79-5
2020-09-15T21:10:12Z,Prostap,Prostap,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Prostap,TRUE,FALSE,TRUE,Oxacillin Sodium,1173-88-2,https://chem.nlm.nih.gov/chemidplus/rn/1173-88-2
2020-09-15T21:10:12Z,Prostap,Prostap,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Prostap,TRUE,FALSE,TRUE,Cloxacillin sodium,7081-44-9,https://chem.nlm.nih.gov/chemidplus/rn/7081-44-9
2020-09-15T21:10:12Z,Prostap,Prostap,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Prostap,TRUE,FALSE,TRUE,Oxacillin sodium,7240-38-2,https://chem.nlm.nih.gov/chemidplus/rn/7240-38-2
2020-09-15T21:10:18Z,Innohep,Innohep,contains,https://chem.nlm.nih.gov/chemidplus/name/contains/Innohep,TRUE,FALSE,TRUE, Heparin sodium [USP:INN:BAN:JAN],9041-08-1,https://chem.nlm.nih.gov/chemidplus/rn/9041-08-1
