concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
35803823,Aspro,Drug,ChemiDPlus,contains,"NA",50-78-2,2020-09-16,2099-12-31,"NA"
35805303,Epox,Drug,ChemiDPlus,contains,"NA",52-26-6,2020-09-16,2099-12-31,"NA"
35803600,Tomtovok,Drug,ChemiDPlus,contains,"NA",850140-72-6,2020-09-16,2099-12-31,"NA"
35803600,Tomtovok,Drug,ChemiDPlus,contains,"NA",850140-73-7,2020-09-16,2099-12-31,"NA"
35805226,Imfinzi,Drug,ChemiDPlus,contains,"NA",1428935-60-7,2020-09-16,2099-12-31,"NA"
42542280,Avapritinib,Drug,ChemiDPlus,contains,"NA",1703793-34-3,2020-09-16,2099-12-31,"NA"
35804173,Bleocin,Drug,ChemiDPlus,contains,"NA",11056-06-7,2020-09-16,2099-12-31,"NA"
35806247,Mitocin,Drug,ChemiDPlus,contains,"NA",50-07-7,2020-09-16,2099-12-31,"NA"
35806007,Lenvima,Drug,ChemiDPlus,contains,"NA",417716-92-8,2020-09-16,2099-12-31,"NA"
35806007,Lenvima,Drug,ChemiDPlus,contains,"NA",857890-39-2,2020-09-16,2099-12-31,"NA"
42542420,Asciminib,Drug,ChemiDPlus,contains,"NA",1492952-76-7,2020-09-16,2099-12-31,"NA"
42542420,Asciminib,Drug,ChemiDPlus,contains,"NA",2119669-71-3,2020-09-16,2099-12-31,"NA"
35807005,Xermelo,Drug,ChemiDPlus,contains,"NA",1033805-22-9,2020-09-16,2099-12-31,"NA"
35807059,Fareston,Drug,ChemiDPlus,contains,"NA",89778-26-7,2020-09-16,2099-12-31,"NA"
35807059,Fareston,Drug,ChemiDPlus,contains,"NA",89778-27-8,2020-09-16,2099-12-31,"NA"
35803065,Famotidine,Drug,ChemiDPlus,contains,"NA",76824-14-1,2020-09-16,2099-12-31,"NA"
35803065,Famotidine,Drug,ChemiDPlus,contains,"NA",76824-35-6,2020-09-16,2099-12-31,"NA"
35805972,Roaccutane,Drug,ChemiDPlus,contains,"NA",4759-48-2,2020-09-16,2099-12-31,"NA"
35100117,Tritosul,Drug,ChemiDPlus,contains,"NA",142469-14-5,2020-09-16,2099-12-31,"NA"
35101306,Jantoven,Drug,ChemiDPlus,contains,"NA",129-06-6,2020-09-16,2099-12-31,"NA"
35803230,Pacritinib,Drug,ChemiDPlus,contains,"NA",937272-79-2,2020-09-16,2099-12-31,"NA"
35807357,Phenothiazine,Drug,ChemiDPlus,contains,"NA",50-52-2,2020-09-16,2099-12-31,"NA"
35807357,Phenothiazine,Drug,ChemiDPlus,contains,"NA",50-53-3,2020-09-16,2099-12-31,"NA"
35807357,Phenothiazine,Drug,ChemiDPlus,contains,"NA",53-60-1,2020-09-16,2099-12-31,"NA"
35807357,Phenothiazine,Drug,ChemiDPlus,contains,"NA",58-33-3,2020-09-16,2099-12-31,"NA"
35101267,Risofos,Drug,ChemiDPlus,contains,"NA",76774-73-7,2020-09-16,2099-12-31,"NA"
35806026,Enantone,Drug,ChemiDPlus,contains,"NA",74381-53-6,2020-09-16,2099-12-31,"NA"
35806985,Prograf,Drug,ChemiDPlus,contains,"NA",104987-11-3,2020-09-16,2099-12-31,"NA"
35806985,Prograf,Drug,ChemiDPlus,contains,"NA",109581-93-3,2020-09-16,2099-12-31,"NA"
35804696,Platinox,Drug,ChemiDPlus,contains,"NA",15663-27-1,2020-09-16,2099-12-31,"NA"
35805926,Flebogamma,Drug,ChemiDPlus,contains,"NA",308067-58-5,2020-09-16,2099-12-31,"NA"
35805963,Accure,Drug,ChemiDPlus,contains,"NA",58-93-5,2020-09-16,2099-12-31,"NA"
35805963,Accure,Drug,ChemiDPlus,contains,"NA",82586-55-8,2020-09-16,2099-12-31,"NA"
35100841,Emivox,Drug,ChemiDPlus,contains,"NA",58934-46-6,2020-09-16,2099-12-31,"NA"
35802896,Argatroban,Drug,ChemiDPlus,contains,"NA",74863-84-6,2020-09-16,2099-12-31,"NA"
35802896,Argatroban,Drug,ChemiDPlus,contains,"NA",141396-28-3,2020-09-16,2099-12-31,"NA"
35807336,Cyclosporine,Drug,ChemiDPlus,contains,"NA",59865-13-3,2020-09-16,2099-12-31,"NA"
35101491,Androcur,Drug,ChemiDPlus,contains,"NA",427-51-0,2020-09-16,2099-12-31,"NA"
35101491,Androcur,Drug,ChemiDPlus,contains,"NA",2098-66-0,2020-09-16,2099-12-31,"NA"
35803029,Edoxaban,Drug,ChemiDPlus,contains,"NA",480449-70-5,2020-09-16,2099-12-31,"NA"
35803029,Edoxaban,Drug,ChemiDPlus,contains,"NA",480449-71-6,2020-09-16,2099-12-31,"NA"
35100594,Medrone,Drug,ChemiDPlus,contains,"NA",53-36-1,2020-09-16,2099-12-31,"NA"
35100594,Medrone,Drug,ChemiDPlus,contains,"NA",83-43-2,2020-09-16,2099-12-31,"NA"
35100594,Medrone,Drug,ChemiDPlus,contains,"NA",2375-03-3,2020-09-16,2099-12-31,"NA"
35807161,Humate-P,Drug,ChemiDPlus,contains,"NA",9001-27-8,2020-09-16,2099-12-31,"NA"
35802948,Cemiplimab,Drug,ChemiDPlus,contains,"NA",1801342-60-8,2020-09-16,2099-12-31,"NA"
35100944,Dexapolcort,Drug,ChemiDPlus,contains,"NA",50-02-2,2020-09-16,2099-12-31,"NA"
35804666,Cisplatine,Drug,ChemiDPlus,contains,"NA",15663-27-1,2020-09-16,2099-12-31,"NA"
35101354,Ifosfamida,Drug,ChemiDPlus,contains,"NA",3778-73-2,2020-09-16,2099-12-31,"NA"
35805664,Quixidar,Drug,ChemiDPlus,contains,"NA",114870-03-0,2020-09-16,2099-12-31,"NA"
35100700,Strontium-89,Drug,ChemiDPlus,contains,"NA",38270-90-5,2020-09-16,2099-12-31,"NA"
35805323,Halaven,Drug,ChemiDPlus,contains,"NA",441045-17-6,2020-09-16,2099-12-31,"NA"
35802884,Amrubicin,Drug,ChemiDPlus,contains,"NA",110267-81-7,2020-09-16,2099-12-31,"NA"
35802884,Amrubicin,Drug,ChemiDPlus,contains,"NA",110311-30-3,2020-09-16,2099-12-31,"NA"
35804923,Tabin,Drug,ChemiDPlus,contains,"NA",94-20-2,2020-09-16,2099-12-31,"NA"
35804923,Tabin,Drug,ChemiDPlus,contains,"NA",611-53-0,2020-09-16,2099-12-31,"NA"
35804923,Tabin,Drug,ChemiDPlus,contains,"NA",1344-95-2,2020-09-16,2099-12-31,"NA"
35806245,Rydapt,Drug,ChemiDPlus,contains,"NA",120685-11-2,2020-09-16,2099-12-31,"NA"
35805282,Epirubicine,Drug,ChemiDPlus,contains,"NA",56420-45-2,2020-09-16,2099-12-31,"NA"
35101478,Lucanix,Drug,ChemiDPlus,contains,"NA",1151760-94-9,2020-09-16,2099-12-31,"NA"
35804886,Sandimmune,Drug,ChemiDPlus,contains,"NA",59865-13-3,2020-09-16,2099-12-31,"NA"
35807338,Intrathecal,Drug,ChemiDPlus,contains,"NA",1134-47-0,2020-09-16,2099-12-31,"NA"
35803212,Octreotide,Drug,ChemiDPlus,contains,"NA",79517-01-4,2020-09-16,2099-12-31,"NA"
35803212,Octreotide,Drug,ChemiDPlus,contains,"NA",83150-76-9,2020-09-16,2099-12-31,"NA"
35803212,Octreotide,Drug,ChemiDPlus,contains,"NA",135467-16-2,2020-09-16,2099-12-31,"NA"
35803924,Measurin,Drug,ChemiDPlus,contains,"NA",50-78-2,2020-09-16,2099-12-31,"NA"
35803770,Acenterine,Drug,ChemiDPlus,contains,"NA",50-78-2,2020-09-16,2099-12-31,"NA"
35802859,Abexinostat,Drug,ChemiDPlus,contains,"NA",783355-60-2,2020-09-16,2099-12-31,"NA"
35802859,Abexinostat,Drug,ChemiDPlus,contains,"NA",783356-67-2,2020-09-16,2099-12-31,"NA"
35100777,Kombina,Drug,ChemiDPlus,contains,"NA",738-70-5,2020-09-16,2099-12-31,"NA"
35805311,Hemapo,Drug,ChemiDPlus,contains,"NA",4267-80-5,2020-09-16,2099-12-31,"NA"
35100509,Moly,Drug,ChemiDPlus,contains,"NA",50-42-0,2020-09-16,2099-12-31,"NA"
35100509,Moly,Drug,ChemiDPlus,contains,"NA",59-47-2,2020-09-16,2099-12-31,"NA"
35100509,Moly,Drug,ChemiDPlus,contains,"NA",64-95-9,2020-09-16,2099-12-31,"NA"
35100509,Moly,Drug,ChemiDPlus,contains,"NA",112-80-1,2020-09-16,2099-12-31,"NA"
35804993,Rubomycin,Drug,ChemiDPlus,contains,"NA",20830-81-3,2020-09-16,2099-12-31,"NA"
35804993,Rubomycin,Drug,ChemiDPlus,contains,"NA",23541-50-6,2020-09-16,2099-12-31,"NA"
35101828,Arond,Drug,ChemiDPlus,contains,"NA",77-67-8,2020-09-16,2099-12-31,"NA"
35100518,Mikrosid,Drug,ChemiDPlus,contains,"NA",8064-90-2,2020-09-16,2099-12-31,"NA"
35806718,Predicort,Drug,ChemiDPlus,contains,"NA",52-21-1,2020-09-16,2099-12-31,"NA"
35805008,Firmagon,Drug,ChemiDPlus,contains,"NA",214766-78-6,2020-09-16,2099-12-31,"NA"
35806528,Dalys,Drug,ChemiDPlus,contains,"NA",152-47-6,2020-09-16,2099-12-31,"NA"
35100695,Sulfamer,Drug,ChemiDPlus,contains,"NA", [INN:NF]127-58-2,2020-09-16,2099-12-31,"NA"
35100695,Sulfamer,Drug,ChemiDPlus,contains,"NA",127-79-7,2020-09-16,2099-12-31,"NA"
35100695,Sulfamer,Drug,ChemiDPlus,contains,"NA",599-88-2,2020-09-16,2099-12-31,"NA"
35804885,Neoral,Drug,ChemiDPlus,contains,"NA",59865-13-3,2020-09-16,2099-12-31,"NA"
35802933,Busulfan,Drug,ChemiDPlus,contains,"NA",55-98-1,2020-09-16,2099-12-31,"NA"
35802933,Busulfan,Drug,ChemiDPlus,contains,"NA",299-75-2,2020-09-16,2099-12-31,"NA"
35101880,Alendros,Drug,ChemiDPlus,contains,"NA",121268-17-5,2020-09-16,2099-12-31,"NA"
35803163,Lorazepam,Drug,ChemiDPlus,contains,"NA",846-49-1,2020-09-16,2099-12-31,"NA"
35803163,Lorazepam,Drug,ChemiDPlus,contains,"NA",848-75-9,2020-09-16,2099-12-31,"NA"
35803163,Lorazepam,Drug,ChemiDPlus,contains,"NA",2894-67-9,2020-09-16,2099-12-31,"NA"
35805665,Fodosine,Drug,ChemiDPlus,contains,"NA",209799-67-7,2020-09-16,2099-12-31,"NA"
35803041,Enzalutamide,Drug,ChemiDPlus,contains,"NA",915087-33-1,2020-09-16,2099-12-31,"NA"
35100148,Trimexole-F,Drug,ChemiDPlus,contains,"NA",8064-90-2,2020-09-16,2099-12-31,"NA"
35101826,Asmacortone,Drug,ChemiDPlus,contains,"NA",2375-03-3,2020-09-16,2099-12-31,"NA"
35101704,Depomedrone,Drug,ChemiDPlus,contains,"NA",53-36-1,2020-09-16,2099-12-31,"NA"
35100364,Raseptol,Drug,ChemiDPlus,contains,"NA",117772-70-0,2020-09-16,2099-12-31,"NA"
35807060,Bexxar,Drug,ChemiDPlus,contains,"NA",192391-48-3,2020-09-16,2099-12-31,"NA"
35804978,Nespo,Drug,ChemiDPlus,contains,"NA",12427-38-2,2020-09-16,2099-12-31,"NA"
35804978,Nespo,Drug,ChemiDPlus,contains,"NA",209810-58-2,2020-09-16,2099-12-31,"NA"
35802871,Alemtuzumab,Drug,ChemiDPlus,contains,"NA",216503-57-0,2020-09-16,2099-12-31,"NA"
35100169,Trima,Drug,ChemiDPlus,contains,"NA",79-01-6,2020-09-16,2099-12-31,"NA"
35100169,Trima,Drug,ChemiDPlus,contains,"NA",137-42-8,2020-09-16,2099-12-31,"NA"
35100169,Trima,Drug,ChemiDPlus,contains,"NA",738-70-5,2020-09-16,2099-12-31,"NA"
35101091,Dexagel,Drug,ChemiDPlus,contains,"NA",2392-39-4,2020-09-16,2099-12-31,"NA"
35101677,Dexacortin,Drug,ChemiDPlus,contains,"NA",50-02-2,2020-09-16,2099-12-31,"NA"
35803075,Fluconazole,Drug,ChemiDPlus,contains,"NA",86386-73-4,2020-09-16,2099-12-31,"NA"
35802925,Bivalirudin,Drug,ChemiDPlus,contains,"NA",128270-60-0,2020-09-16,2099-12-31,"NA"
35802925,Bivalirudin,Drug,ChemiDPlus,contains,"NA",1191386-50-1,2020-09-16,2099-12-31,"NA"
35100610,Mediamethasone,Drug,ChemiDPlus,contains,"NA",50-02-2,2020-09-16,2099-12-31,"NA"
35803335,Temsirolimus,Drug,ChemiDPlus,contains,"NA",162635-04-3,2020-09-16,2099-12-31,"NA"
35803195,Nabilone,Drug,ChemiDPlus,contains,"NA",51022-71-0,2020-09-16,2099-12-31,"NA"
35100534,Metypresol,Drug,ChemiDPlus,contains,"NA",2375-03-3,2020-09-16,2099-12-31,"NA"
35100840,Emovis,Drug,ChemiDPlus,contains,"NA",50-67-9,2020-09-16,2099-12-31,"NA"
35805676,Lasix,Drug,ChemiDPlus,contains,"NA",54-31-9,2020-09-16,2099-12-31,"NA"
35803129,Ipilimumab,Drug,ChemiDPlus,contains,"NA",477202-00-9,2020-09-16,2099-12-31,"NA"
35802867,Afatinib,Drug,ChemiDPlus,contains,"NA",850140-72-6,2020-09-16,2099-12-31,"NA"
35802867,Afatinib,Drug,ChemiDPlus,contains,"NA",850140-73-7,2020-09-16,2099-12-31,"NA"
35806715,Orapred,Drug,ChemiDPlus,contains,"NA",50-24-8,2020-09-16,2099-12-31,"NA"
35806715,Orapred,Drug,ChemiDPlus,contains,"NA",125-02-0,2020-09-16,2099-12-31,"NA"
35806882,Cyramza,Drug,ChemiDPlus,contains,"NA",947687-13-0,2020-09-16,2099-12-31,"NA"
35802857,Abciximab,Drug,ChemiDPlus,contains,"NA",143653-53-6,2020-09-16,2099-12-31,"NA"
35803293,Rilotumumab,Drug,ChemiDPlus,contains,"NA",872514-65-3,2020-09-16,2099-12-31,"NA"
35803870,Delgesic,Drug,ChemiDPlus,contains,"NA",50-78-2,2020-09-16,2099-12-31,"NA"
35807298,Radiation,Drug,ChemiDPlus,contains,"NA",298-81-7,2020-09-16,2099-12-31,"NA"
35803311,Selinexor,Drug,ChemiDPlus,contains,"NA",1393477-72-9,2020-09-16,2099-12-31,"NA"
35803321,Spebrutinib,Drug,ChemiDPlus,contains,"NA",1202757-89-8,2020-09-16,2099-12-31,"NA"
35803321,Spebrutinib,Drug,ChemiDPlus,contains,"NA",1360053-81-1,2020-09-16,2099-12-31,"NA"
35100398,Prefolic,Drug,ChemiDPlus,contains,"NA",134-35-0,2020-09-16,2099-12-31,"NA"
35803153,Lestaurtinib,Drug,ChemiDPlus,contains,"NA",111358-88-4,2020-09-16,2099-12-31,"NA"
35101437,Folinato,Drug,ChemiDPlus,contains,"NA",1492-18-8,2020-09-16,2099-12-31,"NA"
35803053,Etoposide,Drug,ChemiDPlus,contains,"NA",33419-42-0,2020-09-16,2099-12-31,"NA"
35100159,Trimeta,Drug,ChemiDPlus,contains,"NA",68-91-7,2020-09-16,2099-12-31,"NA"
35100159,Trimeta,Drug,ChemiDPlus,contains,"NA",127-48-0,2020-09-16,2099-12-31,"NA"
35100159,Trimeta,Drug,ChemiDPlus,contains,"NA",5011-34-7,2020-09-16,2099-12-31,"NA"
35100159,Trimeta,Drug,ChemiDPlus,contains,"NA",5789-72-0,2020-09-16,2099-12-31,"NA"
35101172,Coumadin,Drug,ChemiDPlus,contains,"NA",81-81-2,2020-09-16,2099-12-31,"NA"
35101172,Coumadin,Drug,ChemiDPlus,contains,"NA",129-06-6,2020-09-16,2099-12-31,"NA"
35803084,Forodesine,Drug,ChemiDPlus,contains,"NA",209799-67-7,2020-09-16,2099-12-31,"NA"
35803084,Forodesine,Drug,ChemiDPlus,contains,"NA",284490-13-7,2020-09-16,2099-12-31,"NA"
35101132,Decason,Drug,ChemiDPlus,contains,"NA",50-02-2,2020-09-16,2099-12-31,"NA"
35803087,Fotemustine,Drug,ChemiDPlus,contains,"NA",92118-27-9,2020-09-16,2099-12-31,"NA"
35803390,Vismodegib,Drug,ChemiDPlus,contains,"NA",879085-55-9,2020-09-16,2099-12-31,"NA"
35101138,Decalin,Drug,ChemiDPlus,contains,"NA",306-94-5,2020-09-16,2099-12-31,"NA"
35100703,Steron,Drug,ChemiDPlus,contains,"NA",50-03-3,2020-09-16,2099-12-31,"NA"
35100703,Steron,Drug,ChemiDPlus,contains,"NA",50-04-4,2020-09-16,2099-12-31,"NA"
35100703,Steron,Drug,ChemiDPlus,contains,"NA",50-23-7,2020-09-16,2099-12-31,"NA"
35100703,Steron,Drug,ChemiDPlus,contains,"NA",51-98-9,2020-09-16,2099-12-31,"NA"
35803773,Acetard,Drug,ChemiDPlus,contains,"NA",56333-49-4,2020-09-16,2099-12-31,"NA"
35805618,Utoral,Drug,ChemiDPlus,contains,"NA",71-58-9,2020-09-16,2099-12-31,"NA"
35805618,Utoral,Drug,ChemiDPlus,contains,"NA",302-22-7,2020-09-16,2099-12-31,"NA"
35805618,Utoral,Drug,ChemiDPlus,contains,"NA",434-03-7,2020-09-16,2099-12-31,"NA"
35806807,Ultracorten,Drug,ChemiDPlus,contains,"NA",50-24-8,2020-09-16,2099-12-31,"NA"
35806807,Ultracorten,Drug,ChemiDPlus,contains,"NA",53-03-2,2020-09-16,2099-12-31,"NA"
35806736,Cortigen,Drug,ChemiDPlus,contains,"NA",56-47-3,2020-09-16,2099-12-31,"NA"
35803300,Rolapitant,Drug,ChemiDPlus,contains,"NA",552292-08-7,2020-09-16,2099-12-31,"NA"
35803300,Rolapitant,Drug,ChemiDPlus,contains,"NA",914462-92-3,2020-09-16,2099-12-31,"NA"
35803894,Entrophen,Drug,ChemiDPlus,contains,"NA",50-78-2,2020-09-16,2099-12-31,"NA"
35803894,Entrophen,Drug,ChemiDPlus,contains,"NA",3685-84-5,2020-09-16,2099-12-31,"NA"
35804019,Bavencio,Drug,ChemiDPlus,contains,"NA",1537032-82-8,2020-09-16,2099-12-31,"NA"
35807038,Thioplex,Drug,ChemiDPlus,contains,"NA",52-24-4,2020-09-16,2099-12-31,"NA"
35803223,Oprozomib,Drug,ChemiDPlus,contains,"NA",935888-69-0,2020-09-16,2099-12-31,"NA"
35802990,Danazol,Drug,ChemiDPlus,contains,"NA",17230-88-5,2020-09-16,2099-12-31,"NA"
35802990,Danazol,Drug,ChemiDPlus,contains,"NA",40507-78-6,2020-09-16,2099-12-31,"NA"
35804929,Prazaxa,Drug,ChemiDPlus,contains,"NA",211915-06-9,2020-09-16,2099-12-31,"NA"
35101320,Ipamide,Drug,ChemiDPlus,contains,"NA",606-17-7,2020-09-16,2099-12-31,"NA"
35101320,Ipamide,Drug,ChemiDPlus,contains,"NA",1893-33-0,2020-09-16,2099-12-31,"NA"
35101320,Ipamide,Drug,ChemiDPlus,contains,"NA",2618-26-0,2020-09-16,2099-12-31,"NA"
35100845,Emetra,Drug,ChemiDPlus,contains,"NA",127-33-3,2020-09-16,2099-12-31,"NA"
35101678,Dexacortal,Drug,ChemiDPlus,contains,"NA",50-02-2,2020-09-16,2099-12-31,"NA"
35804968,HuMax-CD38,Drug,ChemiDPlus,contains,"NA",945721-28-8,2020-09-16,2099-12-31,"NA"
35805192,Doxor,Drug,ChemiDPlus,contains,"NA",23214-92-8,2020-09-16,2099-12-31,"NA"
35805192,Doxor,Drug,ChemiDPlus,contains,"NA",25316-40-9,2020-09-16,2099-12-31,"NA"
35804555,Chlor-Trimeton,Drug,ChemiDPlus,contains,"NA",113-92-8,2020-09-16,2099-12-31,"NA"
35804555,Chlor-Trimeton,Drug,ChemiDPlus,contains,"NA",154-41-6,2020-09-16,2099-12-31,"NA"
35804555,Chlor-Trimeton,Drug,ChemiDPlus,contains,"NA",7460-12-0,2020-09-16,2099-12-31,"NA"
35100225,Synac,Drug,ChemiDPlus,contains,"NA",50-23-7,2020-09-16,2099-12-31,"NA"
35100225,Synac,Drug,ChemiDPlus,contains,"NA",3385-03-3,2020-09-16,2099-12-31,"NA"
35100225,Synac,Drug,ChemiDPlus,contains,"NA",9067-32-7,2020-09-16,2099-12-31,"NA"
35804949,Fragmin,Drug,ChemiDPlus,contains,"NA",9041-08-1,2020-09-16,2099-12-31,"NA"
35101913,Alcorim-F,Drug,ChemiDPlus,contains,"NA",738-70-5,2020-09-16,2099-12-31,"NA"
35806043,Prostap,Drug,ChemiDPlus,contains,"NA",66-79-5,2020-09-16,2099-12-31,"NA"
35806043,Prostap,Drug,ChemiDPlus,contains,"NA",1173-88-2,2020-09-16,2099-12-31,"NA"
35806043,Prostap,Drug,ChemiDPlus,contains,"NA",7081-44-9,2020-09-16,2099-12-31,"NA"
35806043,Prostap,Drug,ChemiDPlus,contains,"NA",7240-38-2,2020-09-16,2099-12-31,"NA"
35807053,Innohep,Drug,ChemiDPlus,contains,"NA",9041-08-1,2020-09-16,2099-12-31,"NA"
35806071,Ativan,Drug,ChemiDPlus,contains,"NA",846-49-1,2020-09-16,2099-12-31,"NA"
35802966,Cobimetinib,Drug,ChemiDPlus,contains,"NA",934660-93-2,2020-09-16,2099-12-31,"NA"
35802966,Cobimetinib,Drug,ChemiDPlus,contains,"NA",1369665-02-0,2020-09-16,2099-12-31,"NA"
35806024,Eligard,Drug,ChemiDPlus,contains,"NA",53714-56-0,2020-09-16,2099-12-31,"NA"
35806024,Eligard,Drug,ChemiDPlus,contains,"NA",74381-53-6,2020-09-16,2099-12-31,"NA"
35803082,Fondaparinux,Drug,ChemiDPlus,contains,"NA",114870-03-0,2020-09-16,2099-12-31,"NA"
35807056,Kymriah,Drug,ChemiDPlus,contains,"NA",1823078-37-0,2020-09-16,2099-12-31,"NA"
35101425,Fosalan,Drug,ChemiDPlus,contains,"NA",121268-17-5,2020-09-16,2099-12-31,"NA"
35803028,Eculizumab,Drug,ChemiDPlus,contains,"NA",219685-50-4,2020-09-16,2099-12-31,"NA"
35806937,Provenge,Drug,ChemiDPlus,contains,"NA",917381-47-6,2020-09-16,2099-12-31,"NA"
35101315,Isophosphamide,Drug,ChemiDPlus,contains,"NA",3778-73-2,2020-09-16,2099-12-31,"NA"
35101315,Isophosphamide,Drug,ChemiDPlus,contains,"NA",31645-39-3,2020-09-16,2099-12-31,"NA"
35803240,Pegfilgrastim,Drug,ChemiDPlus,contains,"NA",208265-92-3,2020-09-16,2099-12-31,"NA"
35803240,Pegfilgrastim,Drug,ChemiDPlus,contains,"NA",1117844-87-7,2020-09-16,2099-12-31,"NA"
35803240,Pegfilgrastim,Drug,ChemiDPlus,contains,"NA",1192706-53-8,2020-09-16,2099-12-31,"NA"
35803240,Pegfilgrastim,Drug,ChemiDPlus,contains,"NA",1570067-55-8,2020-09-16,2099-12-31,"NA"
35101652,Fasenra,Drug,ChemiDPlus,contains,"NA",1044511-01-4,2020-09-16,2099-12-31,"NA"
35804926,Vyxeos,Drug,ChemiDPlus,contains,"NA",1256639-86-7,2020-09-16,2099-12-31,"NA"
35101000,Onclast,Drug,ChemiDPlus,contains,"NA",129318-43-0,2020-09-16,2099-12-31,"NA"
35101211,Xanthotoxin,Drug,ChemiDPlus,contains,"NA",298-81-7,2020-09-16,2099-12-31,"NA"
35804933,Dacarba,Drug,ChemiDPlus,contains,"NA",4342-03-4,2020-09-16,2099-12-31,"NA"
35806817,Compro,Drug,ChemiDPlus,contains,"NA",58-38-8,2020-09-16,2099-12-31,"NA"
35803143,Lamivudine,Drug,ChemiDPlus,contains,"NA",134678-17-4,2020-09-16,2099-12-31,"NA"
35101343,INF,Drug,ChemiDPlus,contains,"NA",50-14-6,2020-09-16,2099-12-31,"NA"
35101343,INF,Drug,ChemiDPlus,contains,"NA",50-23-7,2020-09-16,2099-12-31,"NA"
35101343,INF,Drug,ChemiDPlus,contains,"NA",53-86-1,2020-09-16,2099-12-31,"NA"
35805185,Doxo,Drug,ChemiDPlus,contains,"NA",50-81-7,2020-09-16,2099-12-31,"NA"
35805185,Doxo,Drug,ChemiDPlus,contains,"NA",56-47-3,2020-09-16,2099-12-31,"NA"
35805185,Doxo,Drug,ChemiDPlus,contains,"NA",58-56-0,2020-09-16,2099-12-31,"NA"
35805185,Doxo,Drug,ChemiDPlus,contains,"NA",61-82-5,2020-09-16,2099-12-31,"NA"
35805523,Grastim,Drug,ChemiDPlus,contains,"NA",121181-53-1,2020-09-16,2099-12-31,"NA"
35805523,Grastim,Drug,ChemiDPlus,contains,"NA",134088-74-7,2020-09-16,2099-12-31,"NA"
35805523,Grastim,Drug,ChemiDPlus,contains,"NA",135968-09-1,2020-09-16,2099-12-31,"NA"
35805523,Grastim,Drug,ChemiDPlus,contains,"NA",204565-76-4,2020-09-16,2099-12-31,"NA"
35101962,Epanutin,Drug,ChemiDPlus,contains,"NA",630-93-3,2020-09-16,2099-12-31,"NA"
35805270,Xaparin,Drug,ChemiDPlus,contains,"NA",9041-08-1,2020-09-16,2099-12-31,"NA"
35805270,Xaparin,Drug,ChemiDPlus,contains,"NA",679809-58-6,2020-09-16,2099-12-31,"NA"
35806372,Atriance,Drug,ChemiDPlus,contains,"NA",121032-29-9,2020-09-16,2099-12-31,"NA"
35101004,Omsat,Drug,ChemiDPlus,contains,"NA",8064-90-2,2020-09-16,2099-12-31,"NA"
35803232,Palonosetron,Drug,ChemiDPlus,contains,"NA",135729-61-2,2020-09-16,2099-12-31,"NA"
35803232,Palonosetron,Drug,ChemiDPlus,contains,"NA",135729-62-3,2020-09-16,2099-12-31,"NA"
35101290,Keflex,Drug,ChemiDPlus,contains,"NA",15686-71-2,2020-09-16,2099-12-31,"NA"
35803100,Goserelin,Drug,ChemiDPlus,contains,"NA",65807-02-5,2020-09-16,2099-12-31,"NA"
35804846,Cyclophosphamid,Drug,ChemiDPlus,contains,"NA",50-18-0,2020-09-16,2099-12-31,"NA"
35804846,Cyclophosphamid,Drug,ChemiDPlus,contains,"NA",6055-19-2,2020-09-16,2099-12-31,"NA"
35804846,Cyclophosphamid,Drug,ChemiDPlus,contains,"NA",10087-89-5,2020-09-16,2099-12-31,"NA"
35101126,Decdan,Drug,ChemiDPlus,contains,"NA",2392-39-4,2020-09-16,2099-12-31,"NA"
35805231,Soliris,Drug,ChemiDPlus,contains,"NA",219685-50-4,2020-09-16,2099-12-31,"NA"
35806733,Colisone,Drug,ChemiDPlus,contains,"NA",53-03-2,2020-09-16,2099-12-31,"NA"
35803253,Pictilisib,Drug,ChemiDPlus,contains,"NA",957054-30-7,2020-09-16,2099-12-31,"NA"
35806215,Metotrexato,Drug,ChemiDPlus,contains,"NA",59-05-2,2020-09-16,2099-12-31,"NA"
35100147,Trimezol,Drug,ChemiDPlus,contains,"NA",738-70-5,2020-09-16,2099-12-31,"NA"
35804958,Orgaran,Drug,ChemiDPlus,contains,"NA",57459-72-0,2020-09-16,2099-12-31,"NA"
35805004,Jadenu,Drug,ChemiDPlus,contains,"NA",201530-41-8,2020-09-16,2099-12-31,"NA"
35100561,Methaderm,Drug,ChemiDPlus,contains,"NA",55541-30-5,2020-09-16,2099-12-31,"NA"
35803254,Pidilizumab,Drug,ChemiDPlus,contains,"NA",1036730-42-3,2020-09-16,2099-12-31,"NA"
35806157,Mesa,Drug,ChemiDPlus,contains,"NA",50-12-4,2020-09-16,2099-12-31,"NA"
35806157,Mesa,Drug,ChemiDPlus,contains,"NA",50-65-7,2020-09-16,2099-12-31,"NA"
35806157,Mesa,Drug,ChemiDPlus,contains,"NA",54-95-5,2020-09-16,2099-12-31,"NA"
35806157,Mesa,Drug,ChemiDPlus,contains,"NA",59-42-7,2020-09-16,2099-12-31,"NA"
35806157,Mesa,Drug,ChemiDPlus,contains,"NA",60-87-7,2020-09-16,2099-12-31,"NA"
35807032,Thalide,Drug,ChemiDPlus,contains,"NA",54-80-8,2020-09-16,2099-12-31,"NA"
